SourceContentID,Recommendation1,Recommendation2,Recommendation3,Recommendation4,Recommendation5
-9041546321432974047,-5.3894873377928614e+17,3.9992055463529815e+18,4.877833951599819e+18,1.8058493360996416e+18,4.284866259599952e+17
-6460613292182959076,-4.414039190127558e+18,-5.989749314869037e+18,1.4005438521574423e+18,7.778744448313925e+18,-7.714713652743527e+18
-8689461307495241608,-5.500597021296521e+18,-6.792965795755858e+18,-7.00474958939121e+18,2.573252627510191e+18,-2.114113759134837e+18
1058260959930395162,-8.123488152283047e+18,-6.792965795755858e+18,-3.0617418077363676e+18,-9.055044275358687e+18,-5.115041394506292e+18
-1839591250599587429,-3.8700152063077683e+18,-4.239579488204605e+18,-9.064100704535293e+18,2.323403245382927e+18,-9.589253815258305e+17
162771765556771108,2.229625391864202e+18,-2.32351112983959e+18,-3.850803681204407e+18,-5.037827401452846e+18,5.779887740609126e+18
2925450084561574364,1.9208992994183355e+18,2.6950657030770826e+18,5.050909874296651e+17,5.619269934194012e+18,-1.6918505084433805e+18
-8194774279664546436,-3.9443003076786596e+18,-7.217327053148036e+17,6.34164753315002e+18,5.779887740609126e+18,4.161491675236615e+18
6850500272809381909,-1.6302295871640863e+18,-7.130425546996181e+18,7.071371416976898e+18,-5.958517413308812e+17,6.384824828701919e+18
-3760006690401014603,3.815774635196662e+17,6.437568358552102e+18,-5.410531116380082e+18,4.419562057180693e+18,3.689128258624052e+18
6309804346176212907,8.042182000167326e+18,6.234215549798993e+17,-8.627051188605352e+18,2.480569770059008e+18,1.9081147401481006e+18
-4231142613423804992,4.579557799493615e+18,1.2779903194929462e+17,4.675505028897335e+18,-5.573840044320724e+18,-2.430889785264761e+18
-9166778629773133902,-1.56446801411614e+18,8.259682769688682e+18,-8.704908797766843e+18,2.788367348502337e+18,5.410293063635507e+18
4804093434821394840,-7.447329442374055e+18,6.090089162789917e+18,3.470393457385462e+18,-2.32351112983959e+18,-8.9681017716042e+18
-5867424949902842953,1.0412899333442789e+18,-8.204817396973649e+18,2.633209697262373e+18,1.2867231997850273e+18,-5.581910915745828e+18
54678605145828343,1.4407931489018301e+18,1.5445509839181417e+18,4.746056663292226e+18,-5.647324599703588e+18,-4.01664538366009e+17
3268064929368559554,-2.2208598220823186e+18,1.2337878715139995e+17,-5.082274522455748e+18,-6.85936328929133e+18,2.3128169025421152e+17
-5798690764728257756,-2.2208598220823186e+18,1.2337878715139995e+17,-5.082274522455748e+18,-6.85936328929133e+18,2.3128169025421152e+17
-7879096649194981370,1.2337878715139995e+17,5.779887740609126e+18,4.161491675236615e+18,6.34164753315002e+18,1.1157507781379981e+18
-6192959589652486637,7.387617440303479e+17,-8.96270038631759e+18,8.080671570570147e+18,-6.133746337603876e+18,-4.864344772765974e+18
207910079054861295,-5.958517413308812e+17,8.628621643938811e+18,2.6707154503522903e+18,3.575694866055127e+18,-4.4630297415643075e+18
4338940510328721138,7.071371416976898e+18,6.384824828701919e+18,3.575694866055127e+18,3.756874058846e+18,-9.137036168156595e+18
-4233809085822159066,-7.259527987837042e+18,4.991224059205503e+18,-3.469502952547706e+18,-8.717945432162716e+18,2.546734694784514e+18
2434296883874412747,6.384824828701919e+18,7.071371416976898e+18,3.575694866055127e+18,-1.6302295871640863e+18,-7.130425546996181e+18
9217155070834564627,8.210960017870929e+18,4.991224059205503e+18,7.071371416976898e+18,6.384824828701919e+18,-7.554863616241981e+18
-9076501258717815738,4.6072793161998735e+18,-5.52154917170408e+18,7.071371416976898e+18,1.4407931489018301e+18,6.384824828701919e+18
3575694866055127253,-3.5555138695586693e+18,-7.259527987837042e+18,3.720742491238028e+18,9.026402401132606e+18,8.378863480597222e+18
-2871288807409592,-1.6302295871640863e+18,3.575694866055127e+18,4.63301334537535e+18,-7.130425546996181e+18,-5.958517413308812e+17
8712996026808754180,2.765063319512128e+18,-1.199490911632553e+18,-7.54249802053221e+18,-8.449536481786924e+18,-5.649504870272918e+18
-5315378314308323942,-7.388035385087807e+18,2.6707154503522903e+18,9.844514876663922e+17,6.384824828701919e+18,3.575694866055127e+18
6743199836219189414,-7.436670945130589e+16,-5.689187996536547e+18,-5.395935973320542e+18,-5.686522658459155e+18,3.3591024274590176e+17
4307023751244532288,-2.1678397784743252e+18,-2.32351112983959e+18,-3.699283667575074e+18,-8.9681017716042e+18,-5.082274522455748e+18
1434312143013787309,1.8671061302985498e+17,7.071371416976898e+18,4.991224059205503e+18,6.384824828701919e+18,4.5553391167515796e+18
-8311338126170554747,-8.984665034930054e+18,7.498047411414226e+18,-3.5555138695586693e+18,-2.9674295221971374e+18,-4.6006113448223944e+18
-389749390447363927,-3.5555138695586693e+18,7.498047411414226e+18,-8.984665034930054e+18,6.505332105418041e+16,3.720742491238028e+18
-2220859822082318562,-2.3281632189974257e+18,4.788854083489561e+18,-2.8419957222502804e+18,5.701873751630397e+18,8.115033558441775e+18
-2667874153709252756,-4.110354420726925e+18,3.353902017498794e+18,5.274322067107287e+18,3.0678752543495977e+18,8.084284001249507e+18
7933362470375280252,8.878031598946138e+18,8.1200468810039e+18,-7.108012586837981e+18,5.892548943023092e+17,3.0353296117954345e+18
-3653998742295730637,6.505332105418041e+16,-3.5555138695586693e+18,-4.6006113448223944e+18,4.702453495211185e+18,7.498047411414226e+18
186710613029854965,-5.781461435447153e+18,-7.108012586837981e+18,8.1200468810039e+18,5.892548943023092e+17,7.400903238402588e+18
-7780475830807410936,-5.082274522455748e+18,-7.309572697577565e+17,1.2337878715139995e+17,-6.810702648836067e+18,1.1157507781379981e+18
-1853084798056642222,3.9069749067889644e+18,9.209886322932808e+18,-3.6052964716483437e+17,-3.102446808559724e+18,4.8498695633064435e+17
1681163606115593313,-6.346370309134074e+18,9.209886322932808e+18,7.883212773611521e+18,4.8498695633064435e+17,-3.102446808559724e+18
-7259527987837041658,-7.009536306337651e+18,-1.7711082095113216e+18,-8.254222281357012e+18,2.3128169025421152e+17,4.8498695633064435e+17
972258375127367383,7.511744555558105e+18,7.915650190943925e+18,-9.080873096647718e+18,-6.308850935767966e+18,-1.291869519847635e+18
8801504303517439478,-8.480712303720558e+18,-5.500597021296521e+18,2.573252627510191e+18,2.0791007905486128e+17,-7.165716941095296e+18
-4024233104105796278,-2.3281632189974257e+18,-5.575596119924833e+16,7.906867252266783e+18,-3.7232175322249175e+18,-5.973686110278906e+18
-582471538642477927,-2.1678397784743252e+18,-6.761163882540292e+18,-8.9681017716042e+18,-2.32351112983959e+18,-7.009536306337651e+18
-4844663695104994694,7.965539599896143e+18,6.236312923258955e+18,8.659918766210334e+18,6.070279813975953e+18,-7.925445844362297e+18
5640834597379907148,5.779887740609126e+18,1.2337878715139995e+17,4.161491675236615e+18,6.34164753315002e+18,-5.037827401452846e+18
3756874058845999993,1.347061627677516e+18,4.981361987119307e+18,8.339561640071199e+18,-8.208801367848628e+18,8.72908695976265e+18
65053321054180411,1.347061627677516e+18,4.981361987119307e+18,8.339561640071199e+18,-8.208801367848628e+18,8.72908695976265e+18
-4600611344822394376,-8.257579276626077e+18,8.402348887626635e+18,-1.1115188903690333e+18,-5.204755921272353e+18,-5.3894873377928614e+17
7498047411414226273,-5.602127731550819e+18,4.788854083489561e+18,1.5801243811096238e+18,-3.173020603774824e+18,2.9301918038818217e+18
-6511498353814468913,-1.8523243831830738e+18,1.356221992133853e+18,-3.7929330594259553e+18,1.5322064359173166e+18,-6.324550271415246e+18
7229629480273331039,-5.989749314869037e+18,-6.192959589652486e+18,-7.714713652743527e+18,2.704436934348861e+17,1.220948775534529e+18
1485652648052127324,3.7264877922712666e+17,-6.308850935767966e+18,-6.765871608738224e+18,-5.756697018315641e+18,-6.728844082024524e+18
-5781461435447152359,4.877833951599819e+18,-1.1590953614381733e+17,5.211673327552264e+18,2.3013384032024343e+18,-9.033211547111606e+18
-8984665034930053829,-3.920984929373505e+18,7.494490104520466e+18,-5.997769775112032e+18,4.761910285123871e+18,3.2940749072095836e+18
8878031598946138458,-5.669503112960687e+18,6.540624159201421e+18,4.909630283317268e+18,-2.440247087447107e+18,-1.4731807657243343e+18
-8340365043226490059,4.877833951599819e+18,1.92967461466719e+18,1.1288407332776184e+18,-4.338308747999226e+18,5.156657166068503e+18
-6346370309134074019,-7.399665664688732e+18,-5.0493575674871315e+17,2.910288655685129e+18,-5.071600977095794e+18,5.232169374213306e+18
3906974906788964502,-2.3281632189974257e+18,-2.8419957222502804e+18,1.4180694025945843e+17,1.58600400040588e+18,-2.382583983070627e+18
-6479058008972757948,-1.878569380455769e+18,8.049667463017473e+18,3.0913510896123397e+18,5.237574390644779e+18,-3.780822597455575e+18
8982094176562780806,2.0791007905486128e+17,2.573252627510191e+18,-7.00474958939121e+18,-2.114113759134837e+18,4.625350031392753e+18
-5600393064072065417,-8.311338126170554e+18,1.4407931489018301e+18,4.746056663292226e+18,-5.647324599703588e+18,3.4921391285489116e+18
-2841995722250280583,3.0755642416453504e+18,2.220561310072187e+18,6.382826589877248e+17,-8.068727428160395e+18,5.250363310227021e+18
-3548152957882579401,-6.739959707791599e+18,1.4333938297243837e+18,-4.541461982704074e+18,-3.85033524689577e+18,3.064370296170039e+18
-1165347641456093580,-7.646489242554563e+18,-5.41140448562245e+18,-7.399665664688732e+18,5.325649489768181e+17,-3.750301395521973e+18
-8797444257711529901,-7.681408188643142e+18,4.5755802120202455e+18,5.350829677696206e+18,-7.673844339521298e+18,-7.033990154815319e+18
756136904399885845,-8.194774279664547e+18,7.606744605433799e+18,-8.900113512825364e+18,4.3698337426754975e+18,-6.778286518036232e+18
1347061627677516149,-5.071600977095794e+18,-7.399665664688732e+18,-5.41140448562245e+18,-6.056382045660082e+18,4.804093434821394e+18
5937899505996968869,-5.416660256933858e+17,7.508152369854945e+18,1.893098717608917e+16,2.3939723614987494e+18,1.8058493360996416e+18
6484776051882277624,4.4630255283743524e+18,4.119190424078848e+18,-4.762897581600184e+18,-9.08695508245379e+18,-6.308850935767966e+18
1362723651715193305,-9.033346036688924e+18,-3.410781775610271e+18,7.059601745558172e+18,-7.806696494187405e+16,3.218993154926038e+18
1400543852157442197,5.325649489768181e+17,-7.399665664688732e+18,-6.056382045660082e+18,-1.5561697272913544e+18,-5.071600977095794e+18
2415534163825594672,7.277161137091493e+18,4.702453495211185e+18,4.63301334537535e+18,2.2673215794043249e+18,-5.602127731550819e+18
-7586203274767893481,-7.246992181701069e+17,-8.068727428160395e+18,5.258604889412592e+18,2.220561310072187e+18,-8.12343478765596e+18
-8099145207792678586,-6.761163882540292e+18,-2.8005638418403876e+18,6.162786478796755e+18,-1.255189867397299e+18,8.386493184609384e+18
5462702203586546682,5.681075485882788e+18,-3.920984929373505e+18,-8.099145207792679e+18,-5.997769775112032e+18,4.761910285123871e+18
3929262240746146680,6.15703764687801e+18,-7.565625515044904e+18,-2.405892683303292e+18,2.704436934348861e+17,4.8498695633064435e+17
532564948976818124,-8.208801367848628e+18,2.417383163258638e+18,7.511744555558105e+18,7.561369043998858e+17,1.347061627677516e+18
-1730766821655383888,-8.734181034726403e+18,7.35100259323394e+18,-4.102297002729307e+18,-8.773118241761372e+18,2.6072114598797916e+18
-535029905294961110,-3.410781775610271e+18,8.378863480597222e+18,8.58762034263148e+18,6.097677219931837e+18,4.30680475009423e+18
-5500597021296520708,-1.4731807657243343e+18,-7.613994611628694e+18,1.2337878715139995e+17,-5.082274522455748e+18,2.3128169025421152e+17
1544550983918141657,8.240934591713322e+18,6.669026579073416e+18,-8.47332253506492e+18,6.892165923784662e+18,8.605423472891112e+18
5163772683749067995,7.921510628110926e+18,-1.4731807657243343e+18,-2.440247087447107e+18,4.909630283317268e+18,-3.2853975929828526e+18
-2516726696296387544,8.56511598051586e+18,6.797493571710972e+18,-9.073210245497295e+18,3.07581031071917e+18,8.378863480597222e+18
-5071600977095793163,4.139191914110236e+18,7.25502129285861e+18,4.0693334945791e+18,-2.9763097144462433e+18,-1.6540636462461972e+18
3035329611795434601,-7.58552544606217e+18,7.915650190943925e+18,8.982094176562781e+18,-5.622405819042018e+18,6.984066580750578e+18
9113647036759476320,-5.082274522455748e+18,1.2337878715139995e+17,1.1157507781379981e+18,-8.9681017716042e+18,4.313871021753084e+18
-7082978776831463151,7.921510628110926e+18,-2.440247087447107e+18,4.909630283317268e+18,8.386493184609384e+18,-6.761163882540292e+18
-7646489242554562522,-2.5399159912136755e+18,6.222001809679591e+18,-8.813724423497153e+18,3.0689756144325386e+18,3.473173479782472e+18
-9192549002213406534,-8.992803137960176e+18,7.088167897470453e+18,7.52636419714042e+18,8.806127404334958e+17,-5.952729859839522e+18
5304344058087060692,-4.130193294870738e+18,-4.33635521939642e+18,6.831941111848481e+18,2.072448887839541e+18,-3.7390003232881884e+18
8587620342631480154,-4.130193294870738e+18,-4.33635521939642e+18,6.831941111848481e+18,2.072448887839541e+18,-3.7390003232881884e+18
2910288655685129221,3.9658185991697265e+18,2.2852145285959972e+18,1.2337878715139995e+17,3.343368383976782e+18,-5.082274522455748e+18
119886322445874454,8.342423402350941e+18,-1.1812425431955162e+18,-6.932442635231193e+18,9.124439338148818e+18,-6.400214860728938e+18
515531013045220470,6.187300944962737e+18,1.4695801510361428e+18,1.674373276159762e+18,-4.754223659064624e+18,7.534917347133949e+18
204997192300542382,2.1686998122977933e+17,6.678691743269421e+18,7.943906961970828e+18,6.778168087818061e+18,-8.876785823151614e+18
7494490104520466117,8.947914348334479e+18,7.508152369854945e+18,-9.192549002213407e+18,2.3939723614987494e+18,3.1428438302680776e+18
-5636731245639685654,4.0127709275043866e+18,-6.90274450927106e+18,-6457517220721978.0,9.128267824356973e+18,4.590088654136594e+17
4981361987119307017,6.852597772196653e+18,4.3755569146747366e+18,-8.76213794705983e+18,3.6796014937578506e+18,-1.9955910627429655e+18
3365858042237188987,9.128267824356973e+18,-3.136683414587095e+18,6.042459843569845e+18,-8.626450851904356e+17,6.634206168889469e+18
7059601745558171892,7.182931494487574e+18,8.355302955998804e+18,-7.009536306337651e+18,2.8645349350289644e+18,-2.32351112983959e+18
7921510628110926276,-2.430889785264761e+18,3.8459745921658977e+18,4.817624205684041e+18,-3.872763991286728e+18,8.878031598946138e+18
5152069678055228801,1.567984561327446e+18,-2.386148284399182e+18,-2.358756719610362e+18,-6.192579321116251e+18,-5.037827401452846e+18
-7613994611628693820,6.34164753315002e+18,5.779887740609126e+18,1.2337878715139995e+17,4.161491675236615e+18,1.1157507781379981e+18
8690601908689146128,7.387617440303479e+17,-6.133746337603876e+18,-8.96270038631759e+18,-7.638840925036529e+18,8.096016055859396e+17
5238119115012015307,2.417383163258638e+18,-1.291869519847635e+18,1.4339518034384484e+18,-5.756697018315641e+18,6.382826589877248e+17
2075656428057535795,6.42466837640953e+18,-9.113900031116341e+16,3.6434654929849395e+18,-9.074199833621325e+17,6.676432813691963e+17
-6810702648836067504,4.877833951599819e+18,1.1288407332776184e+18,-1.1590953614381733e+17,-4.76063963502325e+18,-4.5243555494575273e+18
-1473180765724334454,-3.6973596355902444e+18,2.2715923360484255e+18,2.8414587046717117e+18,-7.492067511846043e+18,1.8058493360996416e+18
7933360486658437274,-2.855910583928922e+18,1.8058493360996416e+18,3.0353296117954345e+18,-4.1262881593653545e+18,2.858969450431709e+18
8586403905004879205,-5.976464170927898e+18,-2.061825422128752e+18,4.786732753690612e+18,1.8058493360996416e+18,2.8414587046717117e+18
4668172927098913296,-6.245524727898922e+18,2.1686998122977933e+17,6.678691743269421e+18,1.9208992994183355e+18,6.382826589877248e+17
-4130193294870737688,4.988225165850708e+18,4.644672909721737e+18,4.866620033136147e+18,7.66414060418104e+18,8.526042588044002e+18
-6843047699859121724,8.428597553954922e+18,-6.778286518036232e+18,4.89116424677248e+18,2.7363737110354115e+18,-4.187268503708157e+18
-6859269826758227273,-8.009527121402763e+18,-8.047634385511626e+18,3.0378404484163717e+18,2.1733071336406e+18,-7.895534832212398e+18
5728858831120768412,8.651615486877503e+18,-1.4569272361926584e+16,-3.058031327323357e+18,8.88600276468533e+18,-4.06854523897842e+18
5659318589553771161,-3.058031327323357e+18,-1.4569272361926584e+16,8.88600276468533e+18,5.854206600849998e+18,6.25597818256276e+18
7024819429467163565,1.3286184378846124e+18,4.877833951599819e+18,4.284866259599952e+17,6.042459843569845e+18,2.0936560546223373e+18
4654349179360175629,3.564394485543941e+18,-5.637143900506555e+18,-9.932246319159844e+17,-4.551243190263166e+17,-9.089854794058354e+18
-6734931185433789466,-6.308850935767966e+18,-6.728844082024524e+18,-6.765871608738224e+18,8.1200468810039e+18,1.5926003912339581e+18
7036087807129071010,1.2834722516096745e+18,5.447580952505296e+18,6.615662748793537e+18,1.2337878715139995e+17,-5.843518165523212e+18
6989198691754522425,-5.484953382042688e+17,8.49786135148645e+18,5.96226817693971e+18,-8.277924497842157e+18,-3.404981437157986e+18
7206850235815254159,-5.484953382042688e+17,8.49786135148645e+18,5.96226817693971e+18,-8.277924497842157e+18,-3.404981437157986e+18
2505379943041571189,-5.484953382042688e+17,8.49786135148645e+18,5.96226817693971e+18,-8.277924497842157e+18,-3.404981437157986e+18
-5571606607344218289,-5.973686110278906e+18,4.877833951599819e+18,3.0755642416453504e+18,5.211673327552264e+18,-4.76063963502325e+18
6044362651232258738,4.815632823882298e+18,2.8345747580854856e+18,4.575059989978901e+17,-7.880354199685306e+17,-8.243488279185273e+18
-8734181034726403477,1.8058493360996416e+18,8.947914348334479e+18,-4.61260596538471e+18,4.625350031392753e+18,5.875183869203898e+18
-23817016428727099,5.189433264884434e+18,6.984066580750578e+18,1.8058493360996416e+18,8.129909026510621e+18,8.947914348334479e+18
-4875060556471576861,-3.173020603774824e+18,4.788854083489561e+18,1.6497520439998198e+18,2.9301918038818217e+18,8.473367604990946e+18
4118743389464105405,7.43427060688862e+18,-1.9817349999639624e+18,4.78081805455237e+18,6.00112745609988e+18,-9.064100704535293e+18
-8618420761918493321,-8.971085667828565e+18,-8.259953995965151e+18,6.00680014643665e+18,-1.5963352335299564e+18,3.0461094217357732e+16
-4698104907897418459,-8.248141950199177e+18,-3.552937095886147e+18,7.174717396568381e+17,4.195778828921942e+18,4.1187433894641055e+18
1314740759271289025,8.596997246990923e+18,8.402348887626635e+18,-5.3894873377928614e+17,-9.055044275358687e+18,5.937899505996969e+18
9222265156747237864,5.317978293082383e+18,3.598164602856141e+18,4.3720311824938025e+18,-5.313466754735123e+18,3.0461094217357732e+16
8736111317960965711,7.529823674661316e+18,-5.319401396891346e+18,-3.876519004614628e+17,5.787934590133549e+18,-5.847687782206566e+18
8808216970065110104,1.6394502438056668e+18,-1.878569380455769e+18,6.304895356046683e+18,-5.350299052949611e+17,-7.463572107837164e+18
2842727018572461564,8.920226233198909e+18,2.901480192726557e+18,4.677417698542178e+18,6.382826589877248e+17,-3.8835913661972823e+18
6255978182562760059,1.2669581852395822e+18,-1.8682971955904312e+18,1.3627236517151933e+18,8.734156751308151e+18,6.200172800690402e+18
8651615486877503655,-5.745252666387059e+16,1.7199768300954798e+18,-6.121430502305137e+18,7.488370990373644e+18,1.5926003912339581e+18
-6704596170548214779,-4.341497746296034e+17,-9.128652074338369e+18,-9.089854794058354e+18,-9.932246319159844e+17,3.609315114795782e+18
2901480192726556992,3.116298625885251e+18,4.804093434821394e+18,3.4961566263671665e+18,4.859179221363512e+18,1.5425165325333012e+18
-1449104782233586994,-9.028990334396398e+18,6.750029764020453e+18,-6.074661548047199e+18,6.817244649248188e+18,-2.855218766021441e+18
-8142426490949346803,-8.83039617872019e+16,-7.564569805639737e+18,3.6167229046015744e+18,5.032631648793129e+18,-4.655195825208523e+18
4548329563501022787,3.320201327008235e+18,1.4877385539135107e+18,1.627717655567711e+17,6.237433897543965e+18,-2.1764686830777664e+18
-548495338204268789,-8.512461968928613e+18,-6.346370309134074e+18,-6.590064508646492e+18,-6.85936328929133e+18,-4.655195825208523e+18
8497861351486449784,8.057379878708189e+18,7.191287832770387e+17,8.770410950539401e+18,2.072448887839541e+18,-7.48496077395192e+18
6754417485681598974,-4.833307637594287e+18,-5.578229678262992e+18,-3.1253617930698424e+18,4.2733655168303857e+18,-8.763351865833452e+18
7818691400791322406,3.4720324658640143e+18,-4.2780255125763763e+18,1.2337878715139995e+17,-3.4055162916698537e+18,6.829640091575815e+18
-6484638837208285334,-8.681175158863587e+18,-4.3095254173160294e+18,3.720742491238028e+18,3.293246847422796e+18,7.775857588929396e+18
1137471872769164371,6.876740810766966e+18,2.1686998122977933e+17,6.678691743269421e+18,4.911701623098527e+18,-3.7512495976091075e+18
-7992053163122498177,-7.452761262757182e+18,-1.2975802056702513e+18,5.779887740609126e+18,1.2337878715139995e+17,-5.082274522455748e+18
1306706744219888810,-1.2975802056702513e+18,-6.651333707067617e+18,-7.452761262757182e+18,5.779887740609126e+18,1.968587931268138e+18
-3319960804317299025,-4.761420664091904e+18,4.877833951599819e+18,1.1288407332776184e+18,1.92967461466719e+18,-4.338308747999226e+18
5913609969272242724,7.078276984547732e+18,-9.102431381393428e+18,6.23771484530649e+18,4.675505028897335e+18,-3.7903133209693445e+18
7105108082715965818,8.88600276468533e+18,-3.058031327323357e+18,5.854206600849998e+18,8.651615486877503e+18,-4.561619804848148e+17
4437902912817080687,3.2680649293685596e+18,5.779887740609126e+18,1.7966183612284419e+18,2.2852145285959972e+18,-8.043889175123949e+18
-7908990633460844158,1.627717655567711e+17,-5.953227649059337e+18,-6.739959707791599e+18,2.546657529517571e+18,-3.85033524689577e+18
408569329455206654,5.0362017771358e+18,-4.145260601063546e+18,-7.387185690512763e+18,2.6722385318129654e+18,-5.491334714953808e+18
9091641298512813712,-5.0493575674871315e+17,5.232169374213306e+18,-5.071600977095794e+18,-6.016433871633245e+18,6.56972378565574e+18
-1852324383183073754,-5.0493575674871315e+17,3.68728616493691e+18,6.56972378565574e+18,5.232169374213306e+18,6.258766779968999e+18
3705075652854270482,-5.41140448562245e+18,4.917926779066819e+18,-5.0493575674871315e+17,-6.016433871633245e+18,-5.289386635926629e+18
-1549326815285717811,9.168028029170358e+18,5.232169374213306e+18,-5.0493575674871315e+17,-6.275771337261603e+18,4.917926779066819e+18
2990005046938769485,-5.0493575674871315e+17,-5.41140448562245e+18,4.917926779066819e+18,6.56972378565574e+18,-6.016433871633245e+18
-1123543351704082417,-8.041742992841055e+18,-5.0493575674871315e+17,-6.056382045660082e+18,-5.41140448562245e+18,4.917926779066819e+18
-4475938295812802739,5.232169374213306e+18,-5.0493575674871315e+17,3.456446200772321e+18,4.917926779066819e+18,3.68728616493691e+18
-3428996085514172371,4.877833951599819e+18,-5.123671543726523e+18,-7.165716941095296e+18,1.1288407332776184e+18,-4.76063963502325e+18
4559158557590109105,6.37756686023493e+18,8.890720798209849e+18,-5.238066650780855e+18,7.424795099560672e+18,-3.400154175330059e+18
-662806181534790446,1.3487393228891896e+18,7.963184191158282e+18,-7.72639737415822e+18,-4.38637194537498e+18,-6.761163882540292e+18
-1622037268576555626,1.971653634364578e+18,4.313871021753084e+18,-8.9681017716042e+18,1.8625033100752468e+18,-2.32351112983959e+18
-1444481301861872291,8.968837261991914e+18,6.987435400166906e+18,-1.4037357538670984e+18,5.111115201913219e+18,4.479576054067773e+18
4918358495761748770,7.35100259323394e+18,-5.179565226573623e+18,-8.773118241761372e+18,5.795281877636738e+18,-8.734181034726403e+18
6015995473246774717,-3.6973596355902444e+18,8.72908695976265e+18,-2.0388695952907054e+18,2.474876390020567e+18,1.403599387299755e+18
-158184760257182670,-3.499919498720039e+18,3.5103496227182874e+18,-7.108012586837981e+18,-1523691178084871.0,-5.781461435447153e+18
1968587931268137930,-4.5039758428796626e+18,7.926736692763443e+18,-3.872763991286728e+18,-8.717945432162716e+18,7.419040071212163e+18
-6726685468116057064,2.2715923360484255e+18,1.8058493360996416e+18,5.934557073194045e+18,-3.6973596355902444e+18,-8.717945432162716e+18
-5123671543726522991,3.929262240746147e+18,9.15163413356893e+18,6.778168087818061e+18,-1.9172026885591718e+18,8.596997246990923e+18
-2990485643677949494,-6.739959707791599e+18,9.660675674300375e+17,1.627717655567711e+17,1.4333938297243837e+18,5.350829677696206e+18
-1312850681127865433,-4.565745183488062e+17,-8.722526817358894e+18,3.0353296117954345e+18,-6.324550271415246e+18,2.8414587046717117e+18
-3338916066794638254,-1.7379372770550367e+18,-2.429242279408079e+18,-7.673844339521298e+18,-7.534240757267993e+18,-4.187268503708157e+18
7540764978459875963,-8.099145207792679e+18,-5.997769775112032e+18,3.2940749072095836e+18,9.660675674300375e+17,-9.192549002213407e+18
5514214996211995551,-8.819557474068526e+18,-2.1364001158544515e+18,-6.728844082024524e+18,1.1062035433880946e+18,3.0913510896123397e+18
-5411404485622449820,5.843362068320523e+18,-7.009536306337651e+18,-3.699283667575074e+18,-2.405892683303292e+18,-8.9681017716042e+18
-8935051432668167578,-7.876497512693688e+18,-2.9763097144462433e+18,-5.756697018315641e+18,-6.308850935767966e+18,7.35100259323394e+18
-5997023418322622504,2.6072114598797916e+18,1.674373276159762e+18,-8.819557474068526e+18,7.534917347133949e+18,-4.754223659064624e+18
6240076106289531207,-1.9955910627429655e+18,8.620166073102657e+18,-6.074646493203714e+18,-2.0416308876867515e+18,-1.6627632547142124e+18
7000840123067725009,4.30680475009423e+18,8.378863480597222e+18,7.059601745558172e+18,6.678691743269421e+18,2.1686998122977933e+17
-3750301395521973493,5.189107351987145e+18,9.622875867992675e+17,-7.108012586837981e+18,-5.500597021296521e+18,-4.996336942690402e+18
-3336755617029300430,-6.174871522512567e+18,4.422997595777504e+18,-7.215110246376e+18,2.704671778746003e+18,-3.7232175322249175e+18
-4761420664091904483,3.547081132182529e+18,-8.728075196312712e+18,6.576356408780337e+18,-6.654470039478317e+18,-7.423191370472335e+18
-6467708104873171151,3.2940749072095836e+18,1.4333938297243837e+18,-6.739959707791599e+18,-5.997769775112032e+18,-4.615575698508619e+18
2817960273225808857,5.317978293082383e+18,4.999440443052714e+18,4.3720311824938025e+18,6.00680014643665e+18,3.598164602856141e+18
-2766592729910903198,-8.287402887944985e+18,6.743199836219189e+18,2.788367348502337e+18,-8.704908797766843e+18,-7.638840925036529e+18
1286723199785027310,4.5755802120202455e+18,1.627717655567711e+17,3.168079495368669e+18,5.350829677696206e+18,-3.85033524689577e+18
2280365999288629014,-5.976464170927898e+18,1.314740759271289e+18,4.786732753690612e+18,3.547081132182529e+18,-5.826278791285476e+18
1595230810451459837,-8.258529658421542e+18,6.678691743269421e+18,3.564394485543941e+18,5.250363310227021e+18,-7.126520323752765e+18
8120046881003900118,-4.541461982704074e+18,8.095004770374552e+18,4.1218072595637484e+18,3.2940749072095836e+18,-7.529178973676767e+18
-4748027149000767298,-3.395906801262756e+18,1.627717655567711e+17,-6.739959707791599e+18,-5.953227649059337e+18,-3.2635710975859955e+17
8596997246990922861,8.20066291979601e+18,-9.189659052158407e+18,2.8097029253572884e+18,1.8058493360996416e+18,-6.851896696719147e+18
2793899372921426050,-5.0493575674871315e+17,-6.016433871633245e+18,6.56972378565574e+18,3.456446200772321e+18,3.4557439830244256e+16
-3850335246895770347,3.0353296117954345e+18,5.350829677696206e+18,1.7342668210194301e+18,-7.033990154815319e+18,4.082836895958875e+17
-605114438206384896,-1.291869519847635e+18,-6.728844082024524e+18,-6.642751159620064e+18,-6.308850935767966e+18,7.534917347133949e+18
-3820497466351868775,2.1686998122977933e+17,4.30680475009423e+18,-3.8835913661972823e+18,-3.410781775610271e+18,6.678691743269421e+18
-4187268503708157132,-3.3074132590923525e+18,3.7050756528542705e+18,-2.3281632189974257e+18,-2.8419957222502804e+18,-5.745252666387059e+16
-456574518348806233,-3.6539987422957307e+18,-7.388035385087807e+18,-4.5039758428796626e+18,-5.82471538642478e+17,-4.4630297415643075e+18
